"Version","Design","Route","Model","Species","Records","SumDifference","MeanDifference","ContributionToRecordMean","ContributionToSpeciesMean"
"v2","fivefold","binary","M1","Acanthopagrus_schlegelii",4,-1.84985801679812,-0.46246450419953,-0.0121701185315666,-0.0092492900839906
"v2","fivefold","binary","M1","Astronotus_ocellatus",2,0.254745759166558,0.127372879583279,0.00167595894188525,0.00254745759166558
"v2","fivefold","binary","M1","Carassius_auratus",4,4.52967899136748,1.13241974784187,0.0298005196800492,0.0226483949568374
"v2","fivefold","binary","M1","Carassius_carassius",1,0.818355656749547,0.818355656749547,0.00538391879440491,0.0163671131349909
"v2","fivefold","binary","M1","Channa_argus",1,0.855842590544148,0.855842590544148,0.00563054335884308,0.017116851810883
"v2","fivefold","binary","M1","Cirrhinus_molitorella",1,1.18558097707156,1.18558097707156,0.00779987484915502,0.0237116195414313
"v2","fivefold","binary","M1","Cromileptes_altivelis",6,0.670080875084964,0.111680145847494,0.0044084268097695,0.00223360291694988
"v2","fivefold","binary","M1","Ctenopharyngodon_idella",1,1.13241974784187,1.13241974784187,0.0074501299200123,0.0226483949568374
"v2","fivefold","binary","M1","Danio_rerio",3,3.55674293121469,1.18558097707156,0.0233996245474651,0.0237116195414313
"v2","fivefold","binary","M1","Eleutheronema_tetradactylum",1,-0.066534652618686,-0.066534652618686,-0.000437727977754513,-0.00133069305237372
"v2","fivefold","binary","M1","Epinephelus_bruneus",3,0.146673518262312,0.048891172754104,0.000964957356988895,0.00097782345508208
"v2","fivefold","binary","M1","Epinephelus_coioides",2,0.254745759166558,0.127372879583279,0.00167595894188525,0.00254745759166558
"v2","fivefold","binary","M1","Epinephelus_fuscoguttatus",2,0.097782345508208,0.048891172754104,0.000643304904659263,0.00097782345508208
"v2","fivefold","binary","M1","Epinephelus_lanceolatus",2,0.187985539602372,0.093992769801186,0.00123674697106824,0.00187985539602372
"v2","fivefold","binary","M1","Epinephelus_malabaricus",3,0.146673518262312,0.048891172754104,0.000964957356988895,0.00097782345508208
"v2","fivefold","binary","M1","Larimichthys_crocea",2,0.158388524175352,0.079194262087676,0.00104202976431153,0.00158388524175352
"v2","fivefold","binary","M1","Lateolabrax_japonicus",4,-0.046984789258193,-0.0117461973145482,-0.000309110455646007,-0.000234923946290965
"v2","fivefold","binary","M1","Lateolabrax_maculatus",1,0.129239310127449,0.129239310127449,0.000850258619259533,0.00258478620254898
"v2","fivefold","binary","M1","Lates_calcarifer",4,0.0103786659464679,0.00259466648661698,6.82806970162363e-05,5.18933297323396e-05
"v2","fivefold","binary","M1","Lethrinus_nebulosus",2,-1.43137274526634,-0.71568637263317,-0.0094169259556996,-0.0143137274526634
"v2","fivefold","binary","M1","Lutjanus_erythropterus",1,0.198832045186735,0.198832045186735,0.00130810556043905,0.0039766409037347
"v2","fivefold","binary","M1","Maccullochella_peelii",8,-0.125925479236244,-0.0157406849045305,-0.000828457100238449,-0.00031481369809061
"v2","fivefold","binary","M1","Micropterus_salmoides",3,-0.0829225776036901,-0.02764085920123,-0.000545543273708487,-0.0005528171840246
"v2","fivefold","binary","M1","Mugil_cephalus",2,-0.0419974406300351,-0.0209987203150176,-0.000276298951513389,-0.000419974406300351
"v2","fivefold","binary","M1","Oplegnathus_fasciatus",23,2.92957623041542,0.127372879583279,0.0192735278316804,0.00254745759166558
"v2","fivefold","binary","M1","Oplegnathus_punctatus",1,0.093992769801186,0.093992769801186,0.000618373485534118,0.00187985539602372
"v2","fivefold","binary","M1","Oreochromis_niloticus",3,-0.362014836262238,-0.120671612087413,-0.00238167655435683,-0.00241343224174825
"v2","fivefold","binary","M1","Oxyeleotris_marmorata",2,-0.214075554336242,-0.107037777168121,-0.0014083918048437,-0.00214075554336242
"v2","fivefold","binary","M1","Pagrus_major",9,-0.625675045938488,-0.0695194495487209,-0.00411628319696374,-0.00139038899097442
"v2","fivefold","binary","M1","Pampus_argenteus",5,0.55840072923747,0.111680145847494,0.00367368900814125,0.00223360291694988
"v2","fivefold","binary","M1","Paralichthys_olivaceus",2,0.225002327510573,0.112501163755286,0.00148027847046429,0.00225002327510573
"v2","fivefold","binary","M1","Platax_orbicularis",1,0.198832045186735,0.198832045186735,0.00130810556043905,0.0039766409037347
"v2","fivefold","binary","M1","Platichthys_stellatus",1,0.111680145847494,0.111680145847494,0.00073473780162825,0.00223360291694988
"v2","fivefold","binary","M1","Plectropomus_leopardus",2,0.225002327510573,0.112501163755286,0.00148027847046429,0.00225002327510573
"v2","fivefold","binary","M1","Poecilia_latipinna",1,0.52634688252129,0.52634688252129,0.00346280843764007,0.0105269376504258
"v2","fivefold","binary","M1","Poecilia_reticulata",3,0.0040338728084397,0.0013446242694799,2.65386368976296e-05,2.6892485389598e-05
"v2","fivefold","binary","M1","Poropanchax_normani",2,-0.469458431313534,-0.234729215656767,-0.00308854231127325,-0.00469458431313534
"v2","fivefold","binary","M1","Pterapogon_kauderni",3,-1.35686397173846,-0.452287990579488,-0.00892673665617411,-0.00904575981158976
"v2","fivefold","binary","M1","Pterophyllum_scalare",1,0.048891172754104,0.048891172754104,0.000321652452329632,0.00097782345508208
"v2","fivefold","binary","M1","Pygocentrus_nattereri",1,-0.760843097451937,-0.760843097451937,-0.00500554669376274,-0.0152168619490387
"v2","fivefold","binary","M1","Rhabdosargus_sarba",1,-0.46246450419953,-0.46246450419953,-0.00304252963289164,-0.0092492900839906
"v2","fivefold","binary","M1","Sciaenops_ocellatus",1,0.198832045186735,0.198832045186735,0.00130810556043905,0.0039766409037347
"v2","fivefold","binary","M1","Scophthalmus_maximus",1,0.122910346193738,0.122910346193738,0.000808620698643013,0.00245820692387476
"v2","fivefold","binary","M1","Seriola_dumerili",2,0.158388524175352,0.079194262087676,0.00104202976431153,0.00158388524175352
"v2","fivefold","binary","M1","Siniperca_chuatsi",11,0.964219981906632,0.087656361991512,0.00634355251254363,0.00175312723983024
"v2","fivefold","binary","M1","Siniperca_scherzeri",4,-0.0837002611644761,-0.020925065291119,-0.000550659612924185,-0.000418501305822381
"v2","fivefold","binary","M1","Thunnus_orientalis",3,-0.176224099385642,-0.0587413664618807,-0.00115936907490554,-0.00117482732923761
"v2","fivefold","binary","M1","Trichopodus_trichopterus",1,-0.416055830213244,-0.416055830213244,-0.00273720940929766,-0.00832111660426488
"v2","fivefold","binary","M1","Xiphophorus_hellerii",4,0.0053784970779196,0.0013446242694799,3.53848491968395e-05,2.6892485389598e-05
"v2","fivefold","binary","M1","Xiphophorus_maculatus",1,0.0013446242694799,0.0013446242694799,8.84621229920986e-06,2.6892485389598e-05
"v2","fivefold","binary","M2","Acanthopagrus_schlegelii",4,-2.39769050286632,-0.59942262571658,-0.0157742796241205,-0.0119884525143316
"v2","fivefold","binary","M2","Astronotus_ocellatus",2,0.19492137319504,0.09746068659752,0.00128237745523053,0.0019492137319504
"v2","fivefold","binary","M2","Carassius_auratus",4,4.25328749670594,1.06332187417648,0.0279821545835917,0.0212664374835297
"v2","fivefold","binary","M2","Carassius_carassius",1,0.816383457523587,0.816383457523587,0.00537094379949728,0.0163276691504717
"v2","fivefold","binary","M2","Channa_argus",1,0.605528067135069,0.605528067135069,0.00398373728378335,0.0121105613427014
"v2","fivefold","binary","M2","Cirrhinus_molitorella",1,1.22200767613624,1.22200767613624,0.00803952418510685,0.0244401535227248
"v2","fivefold","binary","M2","Cromileptes_altivelis",6,0.425323650775668,0.070887275129278,0.00279818191299782,0.00141774550258556
"v2","fivefold","binary","M2","Ctenopharyngodon_idella",1,1.06332187417648,1.06332187417648,0.00699553864589793,0.0212664374835297
"v2","fivefold","binary","M2","Danio_rerio",3,3.27537770628455,1.09179256876152,0.0215485375413457,0.0218358513752303
"v2","fivefold","binary","M2","Eleutheronema_tetradactylum",1,0.049100507734645,0.049100507734645,0.00032302965614898,0.0009820101546929
"v2","fivefold","binary","M2","Epinephelus_bruneus",3,0.137625538706814,0.045875179568938,0.000905431175702724,0.00091750359137876
"v2","fivefold","binary","M2","Epinephelus_coioides",2,0.19492137319504,0.09746068659752,0.00128237745523053,0.0019492137319504
"v2","fivefold","binary","M2","Epinephelus_fuscoguttatus",2,0.091750359137876,0.045875179568938,0.000603620783801816,0.00091750359137876
"v2","fivefold","binary","M2","Epinephelus_lanceolatus",2,0.123063696233708,0.061531848116854,0.000809629580484921,0.00123063696233708
"v2","fivefold","binary","M2","Epinephelus_malabaricus",3,0.137625538706814,0.045875179568938,0.000905431175702724,0.00091750359137876
"v2","fivefold","binary","M2","Larimichthys_crocea",2,0.069973426587164,0.034986713293582,0.000460351490705026,0.00069973426587164
"v2","fivefold","binary","M2","Lateolabrax_japonicus",4,-0.030976069124567,-0.00774401728114176,-0.000203789928451099,-0.000154880345622835
"v2","fivefold","binary","M2","Lateolabrax_maculatus",1,0.117386425552621,0.117386425552621,0.00077227911547777,0.00234772851105242
"v2","fivefold","binary","M2","Lates_calcarifer",4,-0.0472007070924281,-0.011800176773107,-0.000310530967713343,-0.00023600353546214
"v2","fivefold","binary","M2","Lethrinus_nebulosus",2,-0.53889799879544,-0.26944899939772,-0.00354538157102263,-0.0053889799879544
"v2","fivefold","binary","M2","Lutjanus_erythropterus",1,0.149715543235211,0.149715543235211,0.00098497067917902,0.00299431086470422
"v2","fivefold","binary","M2","Maccullochella_peelii",8,-0.0619521382491341,-0.00774401728114176,-0.000407579856902198,-0.000154880345622835
"v2","fivefold","binary","M2","Micropterus_salmoides",3,-0.179986109433483,-0.059995369811161,-0.00118411914100976,-0.00119990739622322
"v2","fivefold","binary","M2","Mugil_cephalus",2,0.140769818567707,0.0703849092838534,0.000926117227419124,0.00140769818567707
"v2","fivefold","binary","M2","Oplegnathus_fasciatus",23,2.24159579174296,0.09746068659752,0.0147473407351511,0.0019492137319504
"v2","fivefold","binary","M2","Oplegnathus_punctatus",1,0.061531848116854,0.061531848116854,0.000404814790242461,0.00123063696233708
"v2","fivefold","binary","M2","Oreochromis_niloticus",3,-0.194983569396572,-0.0649945231321907,-0.00128278664076692,-0.00129989046264381
"v2","fivefold","binary","M2","Oxyeleotris_marmorata",2,0.234772851105242,0.117386425552621,0.00154455823095554,0.00234772851105242
"v2","fivefold","binary","M2","Pagrus_major",9,0.359191862433094,0.0399102069370105,0.00236310435811246,0.000798204138740209
"v2","fivefold","binary","M2","Pampus_argenteus",5,0.35443637564639,0.070887275129278,0.00233181826083151,0.00141774550258556
"v2","fivefold","binary","M2","Paralichthys_olivaceus",2,0.107126974476786,0.053563487238393,0.00070478272682096,0.00107126974476786
"v2","fivefold","binary","M2","Platax_orbicularis",1,0.149715543235211,0.149715543235211,0.00098497067917902,0.00299431086470422
"v2","fivefold","binary","M2","Platichthys_stellatus",1,0.070887275129278,0.070887275129278,0.000466363652166303,0.00141774550258556
"v2","fivefold","binary","M2","Plectropomus_leopardus",2,0.107126974476786,0.053563487238393,0.00070478272682096,0.00107126974476786
"v2","fivefold","binary","M2","Poecilia_latipinna",1,0.605528067135069,0.605528067135069,0.00398373728378335,0.0121105613427014
"v2","fivefold","binary","M2","Poecilia_reticulata",3,0.94320451217631,0.31440150405877,0.0062052928432652,0.0062880300811754
"v2","fivefold","binary","M2","Poropanchax_normani",2,-0.636111851258156,-0.318055925629078,-0.00418494638985629,-0.00636111851258156
"v2","fivefold","binary","M2","Pterapogon_kauderni",3,-0.896649410022906,-0.298883136674302,-0.00589900927646649,-0.00597766273348604
"v2","fivefold","binary","M2","Pterophyllum_scalare",1,0.045875179568938,0.045875179568938,0.000301810391900908,0.00091750359137876
"v2","fivefold","binary","M2","Pygocentrus_nattereri",1,-0.73529172546293,-0.73529172546293,-0.00483744556225612,-0.0147058345092586
"v2","fivefold","binary","M2","Rhabdosargus_sarba",1,-0.59942262571658,-0.59942262571658,-0.00394356990603013,-0.0119884525143316
"v2","fivefold","binary","M2","Sciaenops_ocellatus",1,0.149715543235211,0.149715543235211,0.00098497067917902,0.00299431086470422
"v2","fivefold","binary","M2","Scophthalmus_maximus",1,0.112872083863105,0.112872083863105,0.000742579499099375,0.0022574416772621
"v2","fivefold","binary","M2","Seriola_dumerili",2,0.069973426587164,0.034986713293582,0.000460351490705026,0.00069973426587164
"v2","fivefold","binary","M2","Siniperca_chuatsi",11,0.676535376751531,0.061503216068321,0.00445089063652323,0.00123006432136642
"v2","fivefold","binary","M2","Siniperca_scherzeri",4,-0.0540161208309051,-0.0135040302077263,-0.000355369215992797,-0.000270080604154525
"v2","fivefold","binary","M2","Thunnus_orientalis",3,-0.148362494677188,-0.049454164892396,-0.000976069043928869,-0.00098908329784792
"v2","fivefold","binary","M2","Trichopodus_trichopterus",1,-0.287584287510085,-0.287584287510085,-0.00189200189151372,-0.0057516857502017
"v2","fivefold","binary","M2","Xiphophorus_hellerii",4,1.25760601623508,0.31440150405877,0.00827372379102026,0.0062880300811754
"v2","fivefold","binary","M2","Xiphophorus_maculatus",1,0.31440150405877,0.31440150405877,0.00206843094775507,0.0062880300811754
"v2","fivefold","binary","M3","Acanthopagrus_schlegelii",4,0.170409959299,0.0426024898247501,0.0011211181532829,0.000852049796495002
"v2","fivefold","binary","M3","Astronotus_ocellatus",2,0.303854953550666,0.151927476775333,0.00199904574704385,0.00303854953550666
"v2","fivefold","binary","M3","Carassius_auratus",4,4.33768079797993,1.08442019949498,0.0285373736709206,0.0216884039898997
"v2","fivefold","binary","M3","Carassius_carassius",1,0.849095272068741,0.849095272068741,0.0055861531057154,0.0169819054413748
"v2","fivefold","binary","M3","Channa_argus",1,0.753468631555719,0.753468631555719,0.00495703047076131,0.0150693726311144
"v2","fivefold","binary","M3","Cirrhinus_molitorella",1,1.25170179967549,1.25170179967549,0.00823488026102298,0.0250340359935098
"v2","fivefold","binary","M3","Cromileptes_altivelis",6,0.0978690247979399,0.01631150413299,0.000643875163144341,0.0003262300826598
"v2","fivefold","binary","M3","Ctenopharyngodon_idella",1,1.02102791589272,1.02102791589272,0.00671728892034684,0.0204205583178544
"v2","fivefold","binary","M3","Danio_rerio",3,2.84493992713542,0.948313309045141,0.0187167100469436,0.0189662661809028
"v2","fivefold","binary","M3","Eleutheronema_tetradactylum",1,-0.390090172984006,-0.390090172984006,-0.00256638271700004,-0.00780180345968012
"v2","fivefold","binary","M3","Epinephelus_bruneus",3,0.081429661007205,0.027143220335735,0.00053572145399477,0.0005428644067147
"v2","fivefold","binary","M3","Epinephelus_coioides",2,0.303854953550666,0.151927476775333,0.00199904574704385,0.00303854953550666
"v2","fivefold","binary","M3","Epinephelus_fuscoguttatus",2,0.05428644067147,0.027143220335735,0.000357147635996513,0.0005428644067147
"v2","fivefold","binary","M3","Epinephelus_lanceolatus",2,0.191591880169794,0.095795940084897,0.00126047289585391,0.00191591880169794
"v2","fivefold","binary","M3","Epinephelus_malabaricus",3,0.081429661007205,0.027143220335735,0.00053572145399477,0.0005428644067147
"v2","fivefold","binary","M3","Larimichthys_crocea",2,0.084363521892998,0.042181760946499,0.000555023170348671,0.00084363521892998
"v2","fivefold","binary","M3","Lateolabrax_japonicus",4,-0.0390318984037062,-0.00975797460092654,-0.000256788805287541,-0.000195159492018531
"v2","fivefold","binary","M3","Lateolabrax_maculatus",1,0.123652946884708,0.123652946884708,0.000813506229504658,0.00247305893769416
"v2","fivefold","binary","M3","Lates_calcarifer",4,0.034884775299078,0.00872119382476949,0.000229505100651829,0.00017442387649539
"v2","fivefold","binary","M3","Lethrinus_nebulosus",2,-0.931595164582181,-0.46579758229109,-0.00612891555646171,-0.00931595164582181
"v2","fivefold","binary","M3","Lutjanus_erythropterus",1,0.183793336814025,0.183793336814025,0.00120916668956595,0.0036758667362805
"v2","fivefold","binary","M3","Maccullochella_peelii",8,0.017396897592896,0.002174612199112,0.000114453273637474,4.34922439822399e-05
"v2","fivefold","binary","M3","Micropterus_salmoides",3,-0.412332901798353,-0.137444300599451,-0.00271271645919969,-0.00274888601198902
"v2","fivefold","binary","M3","Mugil_cephalus",2,-0.503065214078877,-0.251532607039438,-0.0033096395663084,-0.00503065214078877
"v2","fivefold","binary","M3","Oplegnathus_fasciatus",23,4.55667001521554,0.198116087618067,0.0299780922053654,0.00396232175236134
"v2","fivefold","binary","M3","Oplegnathus_punctatus",1,0.137761872912393,0.137761872912393,0.000906328111265746,0.00275523745824787
"v2","fivefold","binary","M3","Oreochromis_niloticus",3,-0.373269963171186,-0.124423321057062,-0.0024557234419157,-0.00248846642114124
"v2","fivefold","binary","M3","Oxyeleotris_marmorata",2,-0.782522255474712,-0.391261127737356,-0.00514817273338626,-0.00782522255474712
"v2","fivefold","binary","M3","Pagrus_major",9,-0.538914561909968,-0.0598793957677742,-0.00354549053888137,-0.00119758791535548
"v2","fivefold","binary","M3","Pampus_argenteus",5,0.0815575206649499,0.01631150413299,0.000536562635953618,0.0003262300826598
"v2","fivefold","binary","M3","Paralichthys_olivaceus",2,-0.101355932575246,-0.050677966287623,-0.000666815345889776,-0.00101355932575246
"v2","fivefold","binary","M3","Platax_orbicularis",1,0.207810402172162,0.207810402172162,0.00136717369850107,0.00415620804344324
"v2","fivefold","binary","M3","Platichthys_stellatus",1,-0.08895335627681,-0.08895335627681,-0.00058521944918954,-0.0017790671255362
"v2","fivefold","binary","M3","Plectropomus_leopardus",2,0.198612197168216,0.099306098584108,0.00130665919189616,0.00198612197168216
"v2","fivefold","binary","M3","Poecilia_latipinna",1,0.581919917898376,0.581919917898376,0.00382842051248932,0.0116383983579675
"v2","fivefold","binary","M3","Poecilia_reticulata",3,0.56936400151524,0.18978800050508,0.00374581579944237,0.0037957600101016
"v2","fivefold","binary","M3","Poropanchax_normani",2,-0.562360939202162,-0.281180469601081,-0.00369974302106686,-0.00562360939202162
"v2","fivefold","binary","M3","Pterapogon_kauderni",3,-0.684344301864633,-0.228114767288211,-0.00450226514384627,-0.00456229534576422
"v2","fivefold","binary","M3","Pterophyllum_scalare",1,0.027143220335735,0.027143220335735,0.000178573817998257,0.0005428644067147
"v2","fivefold","binary","M3","Pygocentrus_nattereri",1,-0.443475689453418,-0.443475689453418,-0.00291760322008828,-0.00886951378906836
"v2","fivefold","binary","M3","Rhabdosargus_sarba",1,-0.43097862021398,-0.43097862021398,-0.0028353856593025,-0.0086195724042796
"v2","fivefold","binary","M3","Sciaenops_ocellatus",1,0.164905219722335,0.164905219722335,0.00108490276133115,0.0032981043944467
"v2","fivefold","binary","M3","Scophthalmus_maximus",1,0.067202527158776,0.067202527158776,0.000442121889202474,0.00134405054317552
"v2","fivefold","binary","M3","Seriola_dumerili",2,0.084363521892998,0.042181760946499,0.000555023170348671,0.00084363521892998
"v2","fivefold","binary","M3","Siniperca_chuatsi",11,1.51480494350663,0.137709540318785,0.00996582199675418,0.0027541908063757
"v2","fivefold","binary","M3","Siniperca_scherzeri",4,-0.110840131210924,-0.027710032802731,-0.000729211389545553,-0.00055420065605462
"v2","fivefold","binary","M3","Thunnus_orientalis",3,-0.162684845288414,-0.0542282817628047,-0.0010702950347922,-0.00108456563525609
"v2","fivefold","binary","M3","Trichopodus_trichopterus",1,-0.359171394165959,-0.359171394165959,-0.00236296969846026,-0.00718342788331918
"v2","fivefold","binary","M3","Xiphophorus_hellerii",4,0.75915200202032,0.18978800050508,0.00499442106592316,0.0037957600101016
"v2","fivefold","binary","M3","Xiphophorus_maculatus",1,0.18978800050508,0.18978800050508,0.00124860526648079,0.0037957600101016
"v2","fivefold","joint_bb","M1","Acanthopagrus_schlegelii",4,0.498100191420111,0.124525047855028,0.00325555680666739,0.00244166760500054
"v2","fivefold","joint_bb","M1","Anabas_testudineus",1,-0.678540858628227,-0.678540858628227,-0.00443490757273351,-0.0133047227182005
"v2","fivefold","joint_bb","M1","Astronotus_ocellatus",2,0.10899856258176,0.0544992812908802,0.00071240890576314,0.00106861335864471
"v2","fivefold","joint_bb","M1","Carassius_auratus",4,2.15066487433354,0.537666218583385,0.0140566331655787,0.010542474874184
"v2","fivefold","joint_bb","M1","Carassius_carassius",1,0.84304032792839,0.84304032792839,0.00551006750279993,0.0165302025083998
"v2","fivefold","joint_bb","M1","Channa_argus",1,0.40714422710556,0.40714422710556,0.0026610733797749,0.0079832201393247
"v2","fivefold","joint_bb","M1","Cirrhinus_molitorella",1,0.57409043449629,0.57409043449629,0.00375222506206725,0.0112566751862018
"v2","fivefold","joint_bb","M1","Cromileptes_altivelis",6,0.451140145698391,0.0751900242830652,0.00294862840325746,0.00147431420162873
"v2","fivefold","joint_bb","M1","Ctenopharyngodon_idella",1,0.76074818425152,0.76074818425152,0.0049722103545851,0.0149166310637553
"v2","fivefold","joint_bb","M1","Danio_rerio",3,1.54330773368012,0.514435911226706,0.010086978651504,0.010086978651504
"v2","fivefold","joint_bb","M1","Eleutheronema_tetradactylum",1,0.0214584437419898,0.0214584437419898,0.000140251266287515,0.000420753798862545
"v2","fivefold","joint_bb","M1","Epinephelus_bruneus",3,0.0563454492247921,0.018781816408264,0.000368270909965962,0.000368270909965962
"v2","fivefold","joint_bb","M1","Epinephelus_coioides",2,0.100257353127249,0.0501286765636245,0.000655276817825156,0.000982915226737734
"v2","fivefold","joint_bb","M1","Epinephelus_fuscoguttatus",2,0.15816509090852,0.0790825454542601,0.00103375876410797,0.00155063814616196
"v2","fivefold","joint_bb","M1","Epinephelus_lanceolatus",2,0.175114438318621,0.0875572191593105,0.00114453881254001,0.00171680821881001
"v2","fivefold","joint_bb","M1","Epinephelus_malabaricus",3,0.239026428205789,0.0796754760685965,0.00156226423663915,0.00156226423663915
"v2","fivefold","joint_bb","M1","Larimichthys_crocea",2,0.0780765846457896,0.0390382923228948,0.000510304474809082,0.000765456712213623
"v2","fivefold","joint_bb","M1","Lateolabrax_japonicus",4,0.348963606556276,0.0872409016390691,0.00228080788598873,0.00171060591449155
"v2","fivefold","joint_bb","M1","Lateolabrax_maculatus",1,0.147090864181693,0.147090864181693,0.000961378197265967,0.0028841345917979
"v2","fivefold","joint_bb","M1","Lates_calcarifer",4,-0.11148247328864,-0.02787061832216,-0.00072864361626562,-0.000546482712199215
"v2","fivefold","joint_bb","M1","Lethrinus_nebulosus",2,-0.03757913645806,-0.01878956822903,-0.000245615270967712,-0.000368422906451569
