"Scope","Design","Fold","Route","Model","EvalWeighting","Family","ModelA","ModelB","Difference","SE_approx","CI95_lower","CI95_upper","Z_approx","P_approx","IntervalStatus","UncertaintyScope","RecordsUsed","SpeciesUsed","BootstrapReplicates","P_BH"
"fold","tenfold",1,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.100113806737816,0.0562290891840053,-0.0241019900279846,0.194747397189209,1.78046289190639,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.0127261543676486,0.0707588147152355,-0.125499508668744,0.146389286794955,0.179852565632483,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.00636049985512126,0.116077419705577,-0.269988713751337,0.179166247035488,-0.0547953242866207,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.0366573888579639,0.026828798891715,-0.0821615369467376,0.0215185191154033,-1.36634476280204,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.0675802670334834,0.122855725627263,-0.107331238542287,0.33497414164573,0.550078286448921,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.125163593088895,0.0437723463903056,-0.208737752624228,-0.0415894335535614,-2.85942160771658,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.0248264436297263,0.0485684792932079,-0.124888118324743,0.0653972510771816,-0.511163701046703,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.285797240796112,0.174659816936812,-0.0216584035521536,0.624698754574667,1.63630791448446,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.114841808003592,0.077535340816792,-0.242423459571232,0.0529226268174596,-1.48115435869369,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.045905774828434,0.0527382633222703,-0.137227862531198,0.0737809448267246,-0.870445326345224,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0.0292811055562377,0.0450554958283634,-0.0563322507590923,0.112252539865506,0.649889764120732,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.000449375703610171,0.0682922215883759,-0.120241646441655,0.136348100197723,-0.00658018868266923,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.422328335339824,0.398214752356899,-1.32768888961278,0.0945347688651202,-1.06055421814537,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0.00727751344826559,0.0219553291822795,-0.0336942037683196,0.0529894473837595,0.331469111114006,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.0373902835543944,0.0310262360692149,-0.0986239204749825,0.0238433533661936,-1.20511825768947,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.124776369857181,0.0429416358775416,-0.207049433713717,-0.0409825903772535,-2.90571999196795,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0.036128538863973,0.0233569455883416,-0.0130385592864182,0.0763150530511213,1.54680066052841,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0.33839387872711,0.148154603446613,0.0667598012315653,0.628468898468096,2.28405915749387,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.261537078573786,0.0740926258714635,-0.409327405445737,-0.124090249775362,-3.52986650827442,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0.0181276841915968,0.0386383765198912,-0.052097164900489,0.0852381731500493,0.469162677739956,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.0575427890881461,0.0517314535235853,-0.036595317821148,0.162894602905824,1.11233659927826,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.039917488971127,0.0554987393136781,-0.06202237021346,0.146746060855907,0.719250373337562,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.0962066311729779,0.116450157896842,-0.358700050798826,0.0759707972804074,-0.826161448902483,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.0218057397656324,0.0200224709753021,-0.0197704121569283,0.0593611573055634,1.08906337247435,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.0612662700935754,0.0354512202938805,-0.126668774950281,0.00552317581371901,-1.72818508321281,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.106742894662407,0.0420693760441969,-0.188097603056549,-0.0253881862682645,-2.53730634251066,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.045430453693827,0.0260831700129851,-0.00873966269354282,0.0916035521032729,1.74175353958933,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.286539056867571,0.129606379198466,0.0494716163697009,0.540559912589051,2.21084069040147,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.25406111066882,0.122588262873647,-0.510117072852466,-0.023754111950297,-2.07247500464773,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0.0212475931446309,0.0315692535422163,-0.0390807312496192,0.0821700032586111,0.673047055617495,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0596538474035711,0.0607492421899013,-0.189639066942051,0.0451630420582969,-0.98196858517336,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0841284973451948,0.107093158997155,-0.324133068939137,0.0868391991819399,-0.785563691770727,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0545368511885441,0.112104755234312,-0.298624303109739,0.130373594013492,-0.486481158400065,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0.0212461197543948,0.0348050904078531,-0.0398028288973961,0.095538509110459,0.610431391081834,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0466458990064408,0.0624762076998976,-0.186980069260981,0.0530393674391664,-0.746618604485451,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0413848793419638,0.0382735632333852,-0.113441927507806,0.0326725067419192,-1.08129151941266,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0.0360413313719244,0.0253684761266459,-0.0124551338006688,0.0826357431476871,1.42071329755863,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0.305501741383517,0.124564366837137,0.0757857147965713,0.535217767970463,2.45256126724385,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.318226154381091,0.133626479146421,-0.583357127466969,-0.0411476474851119,-2.38146029450043,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0838613646393074,0.113807017927831,-0.326402448687984,0.127060204204059,-0.736873403470488,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
