"FitID","Route","Model","TrainWeighting","Design","Fold","Status","MaxRhat","MinBulkESS","MinTailESS","Divergences","TreeDepthHits","MinEBFMI","ParametersChecked","DiagnosticScope","StoredFitKey","StoredChains","StoredIter","StoredWarmup"
"tenfold__10__binary__M1__species_equal","binary","M1","species_equal","tenfold",10,"PASS",1.00123690787804,3609.16438477003,4491.01050731223,0,0,0.927201749412212,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","382b98a9e1e27e8224917a427bbbee60b82ce5fdec983e6893d8a28ab674735a",4,4000,2000
"full__all__binary__M2__record_equal","binary","M2","record_equal","full",,"PASS",1.00181406223798,3511.06069028087,5009.98614862069,0,0,0.937788857261827,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","6eda91f76b08fe8219692405571033b54e242d13a16b378409068ea5b68596c3",4,4000,2000
"fivefold__1__binary__M2__record_equal","binary","M2","record_equal","fivefold",1,"PASS",1.00247726238469,3190.95686800464,4512.49734631058,0,0,0.942975226919595,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","6941d55acfe01ac310386c5f1d52a088520acb3509d5711dec23fadb6940b44c",4,4000,2000
"fivefold__2__binary__M2__record_equal","binary","M2","record_equal","fivefold",2,"PASS",1.00152657724355,3449.6387862852,4940.14258054475,0,0,1.0097906441285,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","a27d0eadb69c9375d0360272137160e6958a0f220a1b23a52d85d6d43b8b678a",4,4000,2000
"fivefold__3__binary__M2__record_equal","binary","M2","record_equal","fivefold",3,"PASS",1.00110686180803,3863.49271654464,5221.7335559302,0,0,0.965015803948306,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","e79fda06396f4ff8837eebad7aa1403b1243edc48ad4d30bb59ee63c8718d214",4,4000,2000
"fivefold__4__binary__M2__record_equal","binary","M2","record_equal","fivefold",4,"PASS",1.00185906755356,3464.80852130711,4469.32300609199,0,0,0.938759533302683,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","fce9b264ea7c4cd47116974b8d889dc5718a5f883f33bf4d07a33ef73c9ac191",4,4000,2000
"fivefold__5__binary__M2__record_equal","binary","M2","record_equal","fivefold",5,"PASS",1.0012739936209,3201.54612258667,4622.89911018963,0,0,0.971493020532435,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","9d9cb6442e2cf8d7e2f4e6b825b563bf041e7eeeb79c50f99f4c5f7a98424b96",4,4000,2000
"tenfold__1__binary__M2__record_equal","binary","M2","record_equal","tenfold",1,"PASS",1.00142465635513,3897.11830569633,4832.20734194941,0,0,0.977312167995519,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","27efb19bac4d65fd12546f60003bc68bec845b74e351edae56caffbc4635b221",4,4000,2000
"tenfold__2__binary__M2__record_equal","binary","M2","record_equal","tenfold",2,"PASS",1.00083401424589,2990.84380876189,4341.95452775387,0,0,0.944214829449005,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","80a65975bbb118b82fa5b11354562f4e54dcc651bd15d625c36574c1c29f34c5",4,4000,2000
"tenfold__3__binary__M2__record_equal","binary","M2","record_equal","tenfold",3,"PASS",1.00182089117731,3462.05848267876,4728.75498239779,0,0,0.92398095903595,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","d1535a94f0448c6db5ed12395c743ad9b17fd512586a8bd5a9761583617a7930",4,4000,2000
"tenfold__4__binary__M2__record_equal","binary","M2","record_equal","tenfold",4,"PASS",1.00231742254502,3784.77465176876,5021.91365775563,0,0,0.971455784446763,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","48bd7a5bd34b0a8af65050190f160f77de93972aef617b652518faae51fe2d60",4,4000,2000
"tenfold__5__binary__M2__record_equal","binary","M2","record_equal","tenfold",5,"PASS",1.00125096193764,3929.30570711722,5101.97127076272,0,0,0.935236469196112,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","98af4e93f29ddd7f183463e1fada074488e4e63b5af6c0cd3a1ea9131eaa79df",4,4000,2000
"tenfold__6__binary__M2__record_equal","binary","M2","record_equal","tenfold",6,"PASS",1.00110075257954,3724.52143105441,4759.68512184916,0,0,0.989857289531758,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","9a5528cae1567a1aad60f9f3ff9c6100fa7303632b1f8341608ed09b7ef42393",4,4000,2000
"tenfold__7__binary__M2__record_equal","binary","M2","record_equal","tenfold",7,"PASS",1.0009473602717,3634.48344685207,5094.91044832984,0,0,0.983080473088022,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","77bed3be70450d4f2fdbdd61b0c79d3c0499d13396d0aace2465ebf882acdf61",4,4000,2000
"tenfold__8__binary__M2__record_equal","binary","M2","record_equal","tenfold",8,"PASS",1.00199853701567,3240.49435600848,4687.04241635337,0,0,0.97218323464895,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","6c19d02c182b252aa98fad8f136c2b929786af4ff3bc47fda6bf220f4fb4ca55",4,4000,2000
"tenfold__9__binary__M2__record_equal","binary","M2","record_equal","tenfold",9,"PASS",1.00150316818631,3834.05703819097,5280.01965513976,0,0,0.972376631899202,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","07eab7ea73b881a6c2bac6201f1c9de6f83529ea542d0c51932ebd5642afa886",4,4000,2000
"tenfold__10__binary__M2__record_equal","binary","M2","record_equal","tenfold",10,"PASS",1.00140874219462,3344.43047758373,4324.73739270103,0,0,0.976717806533745,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","8093ffc23b59deca66fee0199ab571d839d44f93a1e7a2b7dbd518f479bd3719",4,4000,2000
"full__all__binary__M2__species_equal","binary","M2","species_equal","full",,"PASS",1.00246041037219,3187.17706420436,4814.14744635388,0,0,0.965304342607783,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","1c562073ebc655e9d38e4f17ed5048582dd7e54f88b69cb6e13300af104ac622",4,4000,2000
"fivefold__1__binary__M2__species_equal","binary","M2","species_equal","fivefold",1,"PASS",1.00151597500148,3748.47810417241,5119.35457475008,0,0,0.941930236542213,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","aabfa40fd425923a2654462f3a06f4110118f8efc2d8fb960bbae7d228bb0eae",4,4000,2000
"fivefold__2__binary__M2__species_equal","binary","M2","species_equal","fivefold",2,"PASS",1.00153034266353,3611.65963634735,5004.03541692925,0,0,1.00643070420203,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","1b49d9511cfc462c719fc5bf1696768495b05d8bd99573e74006445046e0ab4c",4,4000,2000
"fivefold__3__binary__M2__species_equal","binary","M2","species_equal","fivefold",3,"PASS",1.00117360716483,3797.47259289212,4548.43277778102,0,0,0.945132148699907,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","4b8dbc327948b04626f7a15481d56bc3ff0487da3242722cc7dd4f6b5e908996",4,4000,2000
